2.826530078638231913e-01,1.719883803744777784e-01
3.853879021586607834e-02,1.376361795827962531e-01
3.979977809826271834e-02,5.986806401668193917e-02
1.551853568961903962e-01,7.179147644097770564e-02
7.279088797653365805e-02,3.947748179546613223e-02
